"","data$Date","Track","Surface","Jockey","Country","TrainerName","RaceType","Race.Number","Distance","Prize.money","Starting.position","Jockey.weight","Horse.age","Race.time","Path","Final.place","FGrating","Odds","HorseId","JockeyId","TrainerID"
"12073","02.03.2019","Sha Tin","Gress","A Sanna","Irland","AT Millard","Handicap",5,1200,920000,10,58,5,71.2,3,12,106,96,22757,8672,6524
"12074","31.03.2019","Sha Tin","Gress","A Sanna","Irland","AT Millard","Handicap",1,1200,920000,8,59,5,70.47,1,2,114,13,22757,8672,6524
"12075","11.05.2019","Sha Tin","Gress","A Domeyer","Irland","AT Millard","Handicap",6,1200,920000,11,59,5,70.49,0,8,107,23,22757,8881,6524
"12076","22.05.2019","Happy Valley","Gress","G van Niekerk","Irland","AT Millard","Handicap",2,1200,920000,12,59,5,70.2,3,5,118,47,22757,8831,6524
"12077","23.06.2019","Sha Tin","Gress","G van Niekerk","Irland","AT Millard","Handicap",5,1200,920000,12,58,5,69.49,1,2,115,12,22757,8831,6524
"12078","14.07.2019","Sha Tin","Gress","G van Niekerk","Irland","AT Millard","Handicap",4,1200,920000,9,59,5,69.7,1,4,114,NA,22757,8831,6524
"12079","01.10.2019","Sha Tin","Gress","A Domeyer","Irland","AT Millard","Handicap",1,1200,967000,3,58,5,70.02,0,8,104,NA,22757,8881,6524
"12080","20.10.2019","Sha Tin","Gress","M F Poon","Irland","AT Millard","Handicap",2,1200,967000,12,55,5,75.56,0,14,18,39,22757,8658,6524
"12081","01.03.2020","Sha Tin","Gress","C Wong","Irland","AT Millard","Handicap",4,1200,967000,9,54,6,70.46,3,10,104,27,22757,8774,6524
"12082","29.03.2020","Sha Tin","Gress","C Wong","Irland","AT Millard","Handicap",5,1200,967000,10,53,6,72.02,2,13,92,68,22757,8774,6524
"12083","12.04.2020","Sha Tin","Gress","C Wong","Irland","AT Millard","Handicap",6,1200,967000,2,52,6,70.15,0,9,98,37,22757,8774,6524
"12084","17.05.2020","Sha Tin","Gress","C Wong","Irland","AT Millard","Handicap",3,1200,967000,1,50,6,69.81,0,3,105,17,22757,8774,6524
"12085","07.06.2020","Sha Tin","Gress","A Hamelin","Irland","AT Millard","Handicap",3,1200,967000,6,54,6,71.1,3,3,104,NA,22757,9111,6524
"12086","10.09.2017","Sha Tin","Gress","Joao Moreira","Great Britain","CW Chang","Handicap",1,1200,880000,9,54,4,69.41,0,1,116,NA,22758,8443,6696
"12087","01.10.2017","Sha Tin","Gress","M F Poon","Great Britain","CW Chang","Handicap",3,1200,880000,6,53,4,69.93,0,3,110,NA,22758,8658,6696
"12088","14.10.2017","Sha Tin","Dirt","C Schofield","Great Britain","CW Chang","Handicap",4,1200,880000,11,57,4,71.86,2,11,97,33,22758,8655,6696
"12089","05.11.2017","Sha Tin","Gress","H T Mo","Great Britain","CW Chang","Handicap",4,1200,880000,9,55,4,70.3,0,8,104,44,22758,8657,6696
"12090","03.12.2017","Sha Tin","Dirt","M F Poon","Great Britain","CW Chang","Handicap",5,1200,880000,1,54,4,69.96,0,10,98,28,22758,8658,6696
"12091","23.12.2017","Sha Tin","Gress","M Chadwick","Great Britain","CW Chang","Handicap",2,1200,880000,5,57,4,69.87,0,4,112,34,22758,8663,6696
"12092","13.01.2018","Sha Tin","Gress","Tommy Berry","Great Britain","CW Chang","Handicap",5,1200,880000,5,56,5,70.76,1,12,103,26,22758,8609,6696
"12093","04.02.2018","Sha Tin","Gress","Olivier Doleuze","Great Britain","CW Chang","Handicap",2,1200,880000,5,55,5,70.81,1,8,108,19,22758,8449,6696
"12094","18.02.2018","Sha Tin","Gress","M F Poon","Great Britain","CW Chang","Handicap",5,1200,880000,7,51,5,71.02,0,7,101,53,22758,8658,6696
"12095","21.03.2018","Happy Valley","Gress","A Sanna","Great Britain","CW Chang","Handicap",2,1200,880000,3,55,5,70.41,2,9,111,38,22758,8672,6696
"12096","15.04.2018","Sha Tin","Gress","A Sanna","Great Britain","CW Chang","Handicap",5,1400,880000,13,54,5,83.65,0,9,109,51,22758,8672,6696
"12097","06.05.2018","Sha Tin","Gress","K C Leung","Great Britain","CW Chang","Handicap",7,1400,880000,1,54,5,83.4,0,7,104,35,22758,8656,6696
"12098","02.09.2018","Sha Tin","Gress","M F Poon","Great Britain","CW Chang","Handicap",5,1200,920000,6,50,5,70.82,2,10,97,16,22758,8658,6696
"12099","12.09.2018","Happy Valley","Gress","T H So","Great Britain","CW Chang","Handicap",2,1200,920000,10,51,5,71.87,2,8,99,28,22758,8667,6696
"12100","13.10.2018","Sha Tin","Gress","M F Poon","Great Britain","CW Chang","Handicap",3,1200,690000,8,57,5,69.86,0,3,110,13,22758,8658,6696
"12101","28.10.2018","Happy Valley","Gress","W M Lai","Great Britain","CW Chang","Handicap",5,1200,920000,4,51,5,71.72,0,9,100,29,22758,8674,6696
"12102","18.11.2018","Sha Tin","Gress","W M Lai","Great Britain","CW Chang","Handicap",1,1200,920000,12,52,5,69.94,0,3,106,13,22758,8674,6696
"12103","05.12.2018","Happy Valley","Gress","M F Poon","Great Britain","CW Chang","Handicap",2,1200,690000,3,59,5,70.99,0,1,109,NA,22758,8658,6696
"12104","26.12.2018","Happy Valley","Gress","C Wong","Great Britain","CW Chang","Handicap",2,1650,920000,10,50,5,100.94,0,9,100,33,22758,8774,6696
"12105","16.01.2019","Happy Valley","Gress","K Teetan","Great Britain","CW Chang","Handicap",5,1200,920000,4,54,6,71.59,0,10,92,25,22758,8652,6696
"12106","06.03.2019","Happy Valley","Gress","K C Leung","Great Britain","CW Chang","Handicap",2,1200,920000,7,54,6,70.42,2,3,112,30,22758,8656,6696
"12107","20.03.2019","Happy Valley","Gress","K C Leung","Great Britain","CW Chang","Handicap",5,1200,920000,6,54,6,70.36,2,2,110,29,22758,8656,6696
"12108","10.04.2019","Happy Valley","Gress","K C Leung","Great Britain","CW Chang","Handicap",5,1200,920000,4,54,6,70.67,2,7,109,18,22758,8656,6696
"12109","11.05.2019","Sha Tin","Gress","C Wong","Great Britain","CW Chang","Handicap",4,1200,920000,1,53,6,71.49,0,10,85,NA,22758,8774,6696
"12110","22.05.2019","Happy Valley","Gress","Joao Moreira","Great Britain","CW Chang","Handicap",4,1200,920000,5,54,6,70.14,0,2,108,13,22758,8443,6696
"12111","24.09.2017","Sha Tin","Gress","Brett Prebble","New Zealand","CH Yip","Handicap",7,1200,1310000,2,55,6,69.42,0,1,122,11,22759,8453,6687
"12112","22.10.2017","Sha Tin","Gress","Brett Prebble","New Zealand","CH Yip","Handicap",9,1200,1310000,3,57,6,68.97,1,1,130,12,22759,8453,6687
"12113","22.11.2017","Happy Valley","Gress","Brett Prebble","New Zealand","CH Yip","Handicap",7,1200,1310000,9,60,6,70.14,2,1,134,NA,22759,8453,6687
"12114","10.01.2018","Happy Valley","Gress","Brett Prebble","New Zealand","CH Yip","Handicap",8,1200,1860000,5,56,7,69.93,3,3,134,NA,22759,8453,6687
"12115","31.01.2018","Happy Valley","Gress","Brett Prebble","New Zealand","CH Yip","Handicap",7,1200,1860000,2,55,7,69.66,0,1,132,NA,22759,8453,6687
"12116","21.02.2018","Happy Valley","Gress","Brett Prebble","New Zealand","CH Yip","Handicap",6,1200,2500000,10,54,7,69.82,4,7,134,13,22759,8453,6687
"12117","18.03.2018","Sha Tin","Gress","Brett Prebble","New Zealand","CH Yip","Handicap",9,1200,1860000,6,57,7,69.46,2,1,137,10,22759,8453,6687
"12118","12.05.2018","Sha Tin","Gress","Brett Prebble","New Zealand","CH Yip","Handicap",8,1400,2500000,3,55,7,81.6,3,5,133,10,22759,8453,6687
"12119","01.10.2018","Sha Tin","Gress","C Wong","New Zealand","CH Yip","Handicap",10,1200,1950000,4,56,7,69.95,2,12,118,39,22759,8774,6687
"12120","28.10.2018","Happy Valley","Gress","G van Niekerk","New Zealand","CH Yip","Handicap",7,1650,1950000,1,60,7,101.67,0,9,126,43,22759,8831,6687
"12121","13.09.2017","Happy Valley","Gress","K Teetan","Great Britain","AT Millard","Handicap",5,1650,880000,5,60,5,100.48,3,1,125,NA,22760,8652,6524
"12122","18.10.2017","Happy Valley","Gress","K Teetan","Great Britain","AT Millard","Handicap",8,1650,1310000,7,55,5,100.44,5,2,125,NA,22760,8652,6524
"12123","15.11.2017","Happy Valley","Gress","U Rispoli","Great Britain","AT Millard","Handicap",7,1650,1310000,11,54,5,101.97,3,2,119,NA,22760,8662,6524
"12124","06.12.2017","Happy Valley","Gress","Cristian Demuro","Great Britain","AT Millard","Handicap",8,1650,1572000,4,55,5,100.61,3,5,123,NA,22760,8454,6524
"12125","31.01.2018","Happy Valley","Gress","Tommy Berry","Great Britain","AT Millard","Handicap",6,1650,1310000,7,55,6,101.26,6,9,124,NA,22760,8609,6524
"12126","14.02.2018","Happy Valley","Gress","A Badel","Great Britain","AT Millard","Handicap",8,1650,1310000,10,55,6,100.06,1,5,125,10,22760,8665,6524
"12127","25.02.2018","Sha Tin","Gress","C Schofield","Great Britain","AT Millard","Handicap",11,1600,1310000,2,55,6,95.6,2,1,126,28,22760,8655,6524
"12128","02.04.2018","Sha Tin","Gress","C Schofield","Great Britain","AT Millard","Handicap",9,1600,1310000,6,56,6,96.36,2,12,116,10,22760,8655,6524
"12129","12.09.2018","Happy Valley","Gress","K Teetan","Great Britain","AT Millard","Handicap",3,1650,1380000,4,58,6,100.35,1,4,126,NA,22760,8652,6524
"12130","18.10.2018","Happy Valley","Gress","C Murray","Great Britain","AT Millard","Handicap",7,1650,1380000,4,59,6,100.64,5,11,123,14,22760,8670,6524
"12131","28.10.2018","Happy Valley","Gress","G van Niekerk","Great Britain","AT Millard","Handicap",9,1650,1380000,9,57,6,101.78,5,3,130,13,22760,8831,6524
"12132","05.12.2018","Happy Valley","Gress","Javier Castellano","Great Britain","AT Millard","Handicap",8,1650,1656000,4,59,6,102.05,4,12,117,7,22760,8613,6524
"12133","22.10.2017","Sha Tin","Gress","K Teetan","Australia","KL Man","Handicap",9,1200,1310000,6,57,4,69.33,1,4,125,13,22761,8652,6693
"12134","11.11.2017","Sha Tin","Gress","K Teetan","Australia","KL Man","Handicap",6,1200,1310000,10,57,4,69.36,4,2,131,NA,22761,8652,6693
"12135","03.12.2017","Sha Tin","Gress","K Teetan","Australia","KL Man","Handicap",10,1400,1310000,5,59,4,83.3,3,13,119,NA,22761,8652,6693
"12136","21.01.2018","Sha Tin","Gress","K Teetan","Australia","KL Man","Handicap",6,1200,1310000,12,59,5,70.3,3,8,125,NA,22761,8652,6693
"12137","18.02.2018","Sha Tin","Gress","Joao Moreira","Australia","KL Man","Handicap",11,1400,1310000,9,57,5,83.36,0,11,110,12,22761,8443,6693
"12138","16.05.2018","Happy Valley","Gress","Z Purton","Australia","CS Shum","Handicap",6,1200,1310000,3,56,5,69.98,3,1,129,NA,22761,8650,6685
"12139","05.09.2018","Happy Valley","Gress","C Schofield","Australia","CS Shum","Handicap",8,1200,1950000,3,53,5,70.67,6,1,137,NA,22761,8655,6685
"12140","28.10.2018","Happy Valley","Gress","H T Mo","Australia","CS Shum","Handicap",10,1200,1950000,11,54,5,70.6,3,5,132,NA,22761,8657,6685
"12141","07.11.2018","Happy Valley","Gress","C Schofield","Australia","CS Shum","Handicap",8,1200,1950000,3,57,5,70.72,0,11,120,NA,22761,8655,6685
"12142","09.01.2019","Happy Valley","Gress","Z Purton","Australia","CS Shum","Handicap",8,1200,1950000,4,56,6,69.7,2,2,137,NA,22761,8650,6685
"12143","30.01.2019","Happy Valley","Gress","Z Purton","Australia","CS Shum","Handicap",8,1200,1950000,7,57,6,70.11,3,3,136,NA,22761,8650,6685
"12144","13.02.2019","Happy Valley","Gress","Silvestre De Sousa","Australia","CS Shum","Handicap",6,1200,2625000,1,52,6,69.76,0,9,120,NA,22761,4340,6685
"12145","17.03.2019","Sha Tin","Gress","H Bowman","Australia","CS Shum","Handicap",7,1200,1950000,2,58,6,69.77,2,7,129,19,22761,8666,6685
"12146","07.04.2019","Sha Tin","Gress","C Y Ho","Australia","CS Shum","Handicap",8,1200,1950000,11,53,6,68.87,2,6,129,52,22761,8659,6685
"12147","01.10.2017","Sha Tin","Gress","K C Leung","Australia","TP Yung","Handicap",6,1200,1310000,12,53,4,70.3,3,6,117,11,22763,8656,6690
"12148","14.10.2017","Sha Tin","Gress","K C Leung","Australia","TP Yung","Handicap",8,1000,1310000,1,51,4,57.84,0,7,111,6,22763,8656,6690
"12149","05.11.2017","Sha Tin","Gress","K C Leung","Australia","TP Yung","Handicap",3,1000,1310000,12,51,4,57.55,0,9,112,NA,22763,8656,6690
"12150","06.12.2017","Happy Valley","Gress","Z Purton","Australia","TP Yung","Handicap",2,1200,880000,9,60,4,70.76,3,6,124,12,22763,8650,6690
"12151","21.02.2018","Happy Valley","Gress","Z Purton","Australia","TP Yung","Handicap",3,1200,880000,2,60,5,70.56,0,2,121,NA,22763,8650,6690
"12152","11.04.2018","Happy Valley","Gress","K Teetan","Australia","TP Yung","Handicap",5,1000,1310000,7,52,5,57.7,2,9,117,NA,22763,8652,6690
"12153","20.03.2019","Happy Valley","Gress","K C Leung","Australia","TP Yung","Handicap",2,1200,920000,2,60,6,70.49,3,8,113,15,22763,8656,6690
"12154","10.04.2019","Happy Valley","Gress","K C Leung","Australia","TP Yung","Handicap",2,1200,690000,2,59,6,70.93,0,8,107,10,22763,8656,6690
"12155","05.05.2019","Sha Tin","Gress","K C Leung","Australia","TP Yung","Handicap",4,1000,920000,13,59,6,57.54,0,2,115,NA,22763,8656,6690
"12156","18.05.2019","Sha Tin","Gress","K H Chan","Australia","TP Yung","Handicap",2,1000,920000,6,54,6,55.34,0,2,117,8,22763,8875,6690
"12157","02.06.2019","Sha Tin","Gress","K C Leung","Australia","TP Yung","Handicap",2,1000,920000,6,60,6,55.98,0,3,114,NA,22763,8656,6690
"12158","01.07.2019","Sha Tin","Gress","K C Leung","Australia","TP Yung","Handicap",3,1000,920000,8,60,6,56.61,0,1,123,NA,22763,8656,6690
"12159","01.09.2019","Sha Tin","Gress","K C Leung","Australia","TP Yung","Handicap",9,1000,1450000,2,54,6,56.92,0,2,125,10,22763,8656,6690
"12160","25.09.2019","Happy Valley","Gress","K C Leung","Australia","TP Yung","Handicap",6,1000,1450000,9,56,6,57.58,1,3,123,15,22763,8656,6690
"12161","20.10.2019","Sha Tin","Gress","K C Leung","Australia","TP Yung","Handicap",4,1000,1450000,11,55,6,56.04,0,5,121,19,22763,8656,6690
"12162","09.11.2019","Sha Tin","Gress","K C Leung","Australia","TP Yung","Handicap",5,1000,1450000,8,55,6,56.58,0,1,125,12,22763,8656,6690
"12163","01.12.2019","Sha Tin","Gress","K C Leung","Australia","TP Yung","Handicap",7,1000,1450000,9,58,6,57.42,0,10,110,15,22763,8656,6690
"12164","05.01.2020","Sha Tin","Gress","C Schofield","Australia","TP Yung","Handicap",3,1000,1450000,8,59,7,57.18,0,9,117,11,22763,8655,6690
"12165","02.02.2020","Sha Tin","Gress","K H Chan","Australia","TP Yung","Handicap",8,1000,1450000,9,55,7,58.42,0,14,92,36,22763,8875,6690
"12166","23.02.2020","Sha Tin","Gress","M L Yeung","Australia","TP Yung","Handicap",5,1200,1450000,2,59,7,71.99,1,13,92,179,22763,8661,6690
"12167","18.03.2020","Happy Valley","Gress","H N Wong","Australia","TP Yung","Handicap",3,1000,1450000,8,56,7,58.57,1,12,94,185,22763,8660,6690
"12168","05.04.2020","Sha Tin","Gress","V Borges","Australia","TP Yung","Handicap",2,1200,1450000,3,55,7,71.62,0,11,94,148,22763,8905,6690
"12169","22.04.2020","Happy Valley","Gress","H W Lai","Australia","TP Yung","Handicap",8,1200,1450000,4,56,7,73.6,0,11,87,89,22763,8664,6690
"12170","06.09.2017","Happy Valley","Gress","Douglas Whyte","New Zealand","CH Yip","Handicap",6,1200,1310000,11,56,5,70.61,0,4,117,47,22764,8446,6687
"12171","20.09.2017","Happy Valley","Gress","Douglas Whyte","New Zealand","CH Yip","Handicap",7,1200,1310000,3,55,5,69.87,0,1,123,NA,22764,8446,6687
"12172","18.10.2017","Happy Valley","Gress","Douglas Whyte","New Zealand","CH Yip","Handicap",7,1200,1310000,8,57,5,70.55,4,9,126,NA,22764,8446,6687
"12173","29.11.2017","Happy Valley","Gress","Tommy Berry","New Zealand","CH Yip","Handicap",7,1200,1310000,12,58,5,70.77,3,7,124,73,22764,8609,6687
"12174","20.12.2017","Happy Valley","Gress","Tommy Berry","New Zealand","CH Yip","Handicap",7,1200,1310000,2,57,5,70.07,3,6,124,10,22764,8609,6687
"12175","21.01.2018","Sha Tin","Gress","Z Purton","New Zealand","CH Yip","Handicap",3,1400,1310000,13,57,6,83.07,4,10,124,14,22764,8650,6687
"12176","07.02.2018","Happy Valley","Gress","N Callan","New Zealand","CH Yip","Handicap",7,1200,1310000,7,56,6,70.44,3,6,126,22,22764,8651,6687
"12177","07.03.2018","Happy Valley","Gress","N Callan","New Zealand","CH Yip","Handicap",6,1200,1310000,10,55,6,70.11,4,6,126,38,22764,8651,6687
"12178","28.03.2018","Happy Valley","Gress","Douglas Whyte","New Zealand","CH Yip","Handicap",7,1200,1310000,9,55,6,69.72,1,5,118,22,22764,8446,6687
"12179","25.04.2018","Happy Valley","Gress","Douglas Whyte","New Zealand","CH Yip","Handicap",8,1200,1310000,10,55,6,70.21,3,6,124,25,22764,8446,6687
"12180","16.05.2018","Happy Valley","Gress","Douglas Whyte","New Zealand","CH Yip","Handicap",6,1200,1310000,7,53,6,70.56,4,6,120,NA,22764,8446,6687
"12181","18.10.2018","Happy Valley","Gress","Douglas Whyte","New Zealand","CH Yip","Handicap",8,1200,1380000,8,54,6,70.06,2,4,124,16,22764,8446,6687
"12182","14.11.2018","Happy Valley","Gress","Douglas Whyte","New Zealand","CH Yip","Handicap",6,1200,1380000,12,54,6,70.6,3,5,121,10,22764,8446,6687
"12183","26.12.2018","Happy Valley","Gress","A Badel","New Zealand","C Fownes","Handicap",5,1200,920000,3,60,6,70.29,2,4,126,NA,22764,8665,6529
"12184","06.01.2019","Sha Tin","Dirt","Z Purton","New Zealand","C Fownes","Handicap",7,1200,920000,6,60,7,69.41,2,7,118,NA,22764,8650,6529
"12185","27.02.2019","Happy Valley","Gress","C Y Ho","New Zealand","C Fownes","Handicap",4,1200,920000,8,59,7,70.28,2,6,115,NA,22764,8659,6529
"12186","10.03.2019","Sha Tin","Gress","Martin Harley","New Zealand","C Fownes","Handicap",4,1400,920000,1,59,7,83.46,0,2,115,NA,22764,8486,6529
"12187","20.09.2017","Happy Valley","Gress","H T Mo","Australia","AT Millard","Handicap",8,1200,1860000,3,53,8,69.9,2,4,127,NA,22765,8657,6524
"12188","08.10.2017","Sha Tin","Gress","H T Mo","Australia","AT Millard","Handicap",10,1400,1860000,5,52,8,83.19,3,13,118,17,22765,8657,6524
"12189","05.11.2017","Sha Tin","Gress","H T Mo","Australia","AT Millard","Handicap",10,1400,1860000,11,55,8,81.97,3,7,127,99,22765,8657,6524
"12190","20.12.2017","Happy Valley","Gress","K C Leung","Australia","AT Millard","Handicap",8,1200,1860000,12,51,8,69.96,5,10,126,30,22765,8656,6524
"12191","10.01.2018","Happy Valley","Gress","A Badel","Australia","AT Millard","Handicap",8,1200,1860000,8,55,9,70.93,0,10,112,31,22765,8665,6524
"12192","28.01.2018","Sha Tin","Gress","H N Wong","Australia","AT Millard","Handicap",5,1200,1310000,6,58,9,73.02,2,13,89,30,22765,8660,6524
"12193","23.12.2017","Sha Tin","Gress","W M Lai","Australia","CH Yip","Handicap",7,1200,1310000,4,55,4,70.97,2,12,111,99,22766,8674,6687
"12194","21.01.2018","Sha Tin","Gress","H W Lai","Australia","CH Yip","Handicap",10,1400,1310000,1,54,5,83.15,1,8,117,99,22766,8664,6687
"12195","07.02.2018","Happy Valley","Gress","A Badel","Australia","CH Yip","Handicap",8,1650,1310000,12,53,5,100.88,1,3,116,71,22766,8665,6687
"12196","07.03.2018","Happy Valley","Gress","Joao Moreira","Australia","CH Yip","Handicap",8,1650,1310000,8,53,5,102.08,5,11,108,NA,22766,8443,6687
"12197","15.04.2018","Sha Tin","Gress","M F Poon","Australia","CH Yip","Handicap",3,1600,1310000,9,51,5,98.35,1,9,98,27,22766,8658,6687
"12198","16.05.2018","Happy Valley","Gress","Douglas Whyte","Australia","CH Yip","Handicap",4,1650,880000,3,60,5,100.91,3,8,116,11,22766,8446,6687
"12199","28.10.2018","Happy Valley","Gress","U Rispoli","Australia","CH Yip","Handicap",5,1200,920000,1,56,5,71.29,1,3,114,19,22766,8662,6687
"12200","21.11.2018","Happy Valley","Gress","U Rispoli","Australia","CH Yip","Handicap",6,1650,920000,3,57,5,101.86,3,6,115,NA,22766,8662,6687
"12201","09.01.2019","Happy Valley","Gress","Z Purton","Australia","C Fownes","Handicap",3,1200,920000,5,55,6,70.56,0,1,115,NA,22766,8650,6529
"12202","30.01.2019","Happy Valley","Gress","Z Purton","Australia","C Fownes","Handicap",4,1200,920000,11,60,6,71.04,3,8,119,NA,22766,8650,6529
"12203","06.03.2019","Happy Valley","Gress","K Teetan","Australia","C Fownes","Handicap",2,1200,920000,5,60,6,70.56,3,4,122,NA,22766,8652,6529
"12204","13.03.2019","Happy Valley","Gress","Z Purton","Australia","C Fownes","Handicap",4,1650,920000,9,60,6,100.84,3,6,117,NA,22766,8650,6529
"12205","15.05.2019","Happy Valley","Gress","C Schofield","Australia","C Fownes","Handicap",1,1000,920000,2,60,6,57.8,1,3,116,18,22766,8655,6529
"12206","23.06.2019","Sha Tin","Gress","C Schofield","Australia","C Fownes","Handicap",5,1200,920000,3,60,6,70.2,0,9,104,23,22766,8655,6529
"12207","07.07.2019","Sha Tin","Dirt","H N Wong","Australia","C Fownes","Handicap",5,1200,920000,4,59,6,71.34,3,9,107,58,22766,8660,6529
"12208","06.11.2019","Happy Valley","Gress","A Sanna","Australia","C Fownes","Handicap",1,1200,967000,4,59,6,69.98,3,6,115,19,22766,8672,6529
"12209","27.11.2019","Happy Valley","Gress","A Sanna","Australia","C Fownes","Handicap",2,1200,967000,10,58,6,70.46,2,8,112,34,22766,8672,6529
"12210","15.01.2020","Happy Valley","Gress","A Badel","Australia","C Fownes","Handicap",6,1200,967000,1,57,7,70.14,3,9,116,10,22766,8665,6529
"12211","29.01.2020","Happy Valley","Gress","Blake Shinn","Australia","C Fownes","Handicap",1,1200,967000,7,56,7,70.22,2,2,114,21,22766,8778,6529
"12212","12.02.2020","Happy Valley","Gress","Blake Shinn","Australia","C Fownes","Handicap",1,1200,967000,2,56,7,69.74,3,2,118,7,22766,8778,6529
"12213","26.02.2020","Happy Valley","Gress","N Callan","Australia","C Fownes","Handicap",4,1000,967000,3,57,7,56.89,1,2,119,19,22766,8651,6529
"12214","25.03.2020","Happy Valley","Gress","N Callan","Australia","C Fownes","Handicap",5,1200,967000,6,59,7,70.39,2,1,117,NA,22766,8651,6529
"12215","15.04.2020","Happy Valley","Gress","N Callan","Australia","C Fownes","Handicap",5,1200,967000,11,60,7,70.03,2,2,122,19,22766,8651,6529
"12216","06.05.2020","Happy Valley","Gress","N Callan","Australia","C Fownes","Handicap",1,1200,967000,12,60,7,70.56,2,7,114,14,22766,8651,6529
"12217","20.05.2020","Happy Valley","Gress","M L Yeung","Australia","C Fownes","Handicap",8,1200,1450000,8,51,7,70.01,2,6,115,50,22766,8661,6529
"12218","24.09.2017","Sha Tin","Dirt","Brett Prebble","Australia","F C Lor","Handicap",8,1200,1310000,12,56,7,69.5,2,1,131,NA,22767,8453,6726
"12219","29.10.2017","Happy Valley","Gress","H T Mo","Australia","F C Lor","Handicap",6,1200,1310000,5,56,7,70.83,4,8,119,NA,22767,8657,6726
"12220","26.11.2017","Sha Tin","Dirt","Brett Prebble","Australia","F C Lor","Handicap",3,1200,1310000,7,58,7,69.21,1,2,125,NA,22767,8453,6726
"12221","17.12.2017","Sha Tin","Dirt","Brett Prebble","Australia","F C Lor","Handicap",9,1200,1310000,5,59,7,69.46,3,7,127,10,22767,8453,6726
"12222","13.01.2018","Sha Tin","Dirt","Brett Prebble","Australia","F C Lor","Handicap",9,1200,1310000,4,59,8,68.53,3,3,131,17,22767,8453,6726
"12223","24.01.2018","Sha Tin","Dirt","Brett Prebble","Australia","F C Lor","Handicap",7,1200,1310000,9,55,8,69.02,5,8,125,NA,22767,8453,6726
"12224","22.09.2018","Sha Tin","Dirt","N Callan","Australia","F C Lor","Handicap",6,1200,1380000,4,56,8,68.78,3,3,128,NA,22767,8651,6726
"12225","13.10.2018","Sha Tin","Dirt","N Callan","Australia","F C Lor","Handicap",7,1200,1380000,6,57,8,69.01,2,7,125,NA,22767,8651,6726
"12226","10.11.2018","Sha Tin","Dirt","A Badel","Australia","F C Lor","Handicap",9,1200,1380000,2,58,8,69.18,2,2,129,NA,22767,8665,6726
"12227","19.12.2018","Sha Tin","Dirt","A Badel","Australia","F C Lor","Handicap",8,1200,1380000,9,59,8,68.96,2,3,123,NA,22767,8665,6726
"12228","07.02.2018","Happy Valley","Gress","H T Mo","New Zealand","CS Shum","Handicap",8,1650,1310000,10,51,6,102.25,6,12,110,25,22768,8657,6685
"12229","21.03.2018","Happy Valley","Gress","M L Yeung","New Zealand","CS Shum","Handicap",7,1650,1310000,1,54,6,100.24,0,6,115,19,22768,8661,6685
"12230","09.05.2018","Happy Valley","Gress","A Sanna","New Zealand","CS Shum","Handicap",6,1650,1310000,10,54,6,101.91,4,9,117,20,22768,8672,6685
"12231","08.11.2017","Happy Valley","Gress","Brett Prebble","Irland","D Hall","Handicap",8,1200,1860000,3,59,4,70.13,0,7,131,12,22770,8453,6519
"12232","26.11.2017","Sha Tin","Gress","M F Poon","Irland","D Hall","Handicap",7,1000,1860000,12,54,4,56.92,0,7,128,18,22770,8658,6519
"12233","12.05.2018","Sha Tin","Gress","Tommy Berry","Irland","D Hall","Handicap",9,1000,1860000,4,57,5,56.56,0,14,123,68,22770,8609,6519
"12234","05.09.2018","Happy Valley","Gress","C Y Ho","Irland","D Hall","Handicap",8,1200,1950000,11,59,5,70.91,0,5,129,17,22770,8659,6519
"12235","22.09.2018","Sha Tin","Gress","C Y Ho","Irland","D Hall","Handicap",10,1400,1950000,2,58,5,81.85,0,9,130,31,22770,8659,6519
"12236","07.10.2018","Sha Tin","Gress","C Y Ho","Irland","D Hall","Handicap",10,1400,1950000,12,59,5,82.49,1,10,130,99,22770,8659,6519
"12237","28.10.2018","Happy Valley","Gress","C Y Ho","Irland","D Hall","Handicap",7,1650,1950000,6,59,5,100.87,0,3,132,10,22770,8659,6519
"12238","25.11.2018","Sha Tin","Gress","K C Leung","Irland","D Hall","Handicap",7,1600,2625000,4,54,5,97.18,0,11,116,55,22770,8656,6519
"12239","09.01.2019","Happy Valley","Gress","C Y Ho","Irland","D Hall","Handicap",8,1200,1950000,11,59,6,69.9,1,5,134,14,22770,8659,6519
"12240","30.01.2019","Happy Valley","Gress","K Teetan","Irland","D Hall","Handicap",8,1200,1950000,6,60,6,70.41,2,6,132,13,22770,8652,6519
"12241","13.02.2019","Happy Valley","Gress","C Y Ho","Irland","D Hall","Handicap",6,1200,2625000,7,52,6,69.47,0,4,125,20,22770,8659,6519
"12242","06.03.2019","Happy Valley","Gress","C Schofield","Irland","D Hall","Handicap",8,1200,1950000,3,57,6,69.78,1,2,134,NA,22770,8655,6519
"12243","27.03.2019","Happy Valley","Gress","C Y Ho","Irland","D Hall","Handicap",7,1000,1950000,8,58,6,57.13,1,7,130,13,22770,8659,6519
"12244","22.04.2019","Sha Tin","Dirt","C Schofield","Irland","D Hall","Handicap",7,1200,1950000,7,56,6,69.13,2,6,120,57,22770,8655,6519
"12245","11.05.2019","Sha Tin","Gress","C Schofield","Irland","D Hall","Handicap",9,1000,1950000,4,55,6,55.92,0,8,125,109,22770,8655,6519
