"","data.Date","Track","Surface","Jockey","Country","TrainerName","RaceType","Race.Number","Distance","Prize.money","Starting.position","Jockey.weight","Horse.age","Race.time","Path","Final.place","FGrating","Odds"
"23107","24.03.2019","Sha Tin","Gress","H N Wong","New Zealand","YS Tsui","Handicap",2,1000,920000,1,56,4,58.68,0,10,89,130
"23108","14.04.2019","Sha Tin","Gress","M L Yeung","New Zealand","YS Tsui","Handicap",3,1000,920000,13,57,4,57.03,0,6,105,181
"23109","05.05.2019","Sha Tin","Gress","M L Yeung","New Zealand","YS Tsui","Handicap",4,1000,920000,12,56,4,58.37,0,7,97,45
"23110","18.05.2019","Sha Tin","Gress","G van Niekerk","New Zealand","YS Tsui","Handicap",2,1000,920000,10,54,4,56.16,0,6,103,70
"23111","02.06.2019","Sha Tin","Gress","M F Poon","New Zealand","YS Tsui","Handicap",2,1000,920000,7,53,4,56.44,0,7,97,97
"23112","23.06.2019","Sha Tin","Gress","M F Poon","New Zealand","YS Tsui","Handicap",6,1400,920000,12,52,4,81.92,1,4,110,41
"23113","14.07.2019","Sha Tin","Gress","M F Poon","New Zealand","YS Tsui","Handicap",3,1400,920000,2,52,4,82.68,0,3,104,0
"23114","01.09.2019","Sha Tin","Gress","K Teetan","New Zealand","YS Tsui","Handicap",4,1200,967000,10,54,4,69.93,3,8,111,0
"23115","15.09.2019","Sha Tin","Gress","K Teetan","New Zealand","YS Tsui","Handicap",7,1400,967000,14,54,4,81.56,3,6,114,17
"23116","20.10.2019","Sha Tin","Gress","C Y Ho","New Zealand","YS Tsui","Handicap",6,1400,967000,4,53,4,81.96,0,3,110,0
"23117","09.11.2019","Sha Tin","Gress","Joao Moreira","New Zealand","YS Tsui","Handicap",3,1400,967000,8,53,4,81.62,3,3,116,0
"23118","23.11.2019","Sha Tin","Gress","C Schofield","New Zealand","YS Tsui","Handicap",4,1600,967000,14,54,4,95.01,2,5,108,0
"23119","15.12.2019","Sha Tin","Gress","Joao Moreira","New Zealand","YS Tsui","Handicap",6,1600,967000,11,53,4,94.51,2,1,116,0
"23120","19.01.2020","Sha Tin","Gress","G van Niekerk","New Zealand","YS Tsui","Handicap",3,1600,967000,2,56,5,94.76,2,2,119,0
"23121","16.02.2020","Sha Tin","Gress","G van Niekerk","New Zealand","YS Tsui","Handicap",3,1600,967000,13,56,5,96.37,1,6,113,0
"23122","29.03.2020","Sha Tin","Gress","G van Niekerk","New Zealand","YS Tsui","Handicap",6,1400,967000,12,56,5,82.92,3,2,122,0
"23123","19.04.2020","Sha Tin","Gress","Z Purton","New Zealand","YS Tsui","Handicap",6,1400,967000,9,57,5,82.36,2,4,115,0
"23124","26.04.2020","Sha Tin","Gress","M L Yeung","New Zealand","YS Tsui","Handicap",1,1400,967000,2,57,5,82.19,0,8,113,9
"23125","09.05.2020","Sha Tin","Dirt","H T Mo","New Zealand","YS Tsui","Handicap",6,1650,967000,2,56,5,99.71,1,6,110,0
"23126","07.06.2020","Sha Tin","Gress","A Hamelin","New Zealand","YS Tsui","Handicap",5,1600,967000,13,56,5,95.76,2,2,120,0
"23127","24.03.2019","Sha Tin","Gress","K Teetan","Australia","P F Yiu","Handicap",2,1000,920000,12,57,3,56.65,0,1,126,0
"23128","22.04.2019","Sha Tin","Gress","K Teetan","Australia","P F Yiu","Handicap",5,1000,1380000,13,54,3,54.89,0,1,133,0
"23129","26.05.2019","Sha Tin","Gress","K Teetan","Australia","P F Yiu","Handicap",4,1000,1380000,5,60,3,56.48,0,2,132,0
"23130","23.06.2019","Sha Tin","Gress","Z Purton","Australia","P F Yiu","Handicap",7,1000,1380000,8,60,3,55.4,0,1,136,0
"23131","12.10.2019","Sha Tin","Gress","Z Purton","Australia","P F Yiu","Handicap",9,1000,2100000,7,57,3,55.53,0,6,127,0
"23132","17.11.2019","Sha Tin","Gress","K Teetan","Australia","P F Yiu","Handicap",9,1200,2100000,12,59,3,69.65,2,10,124,8
"23133","01.01.2020","Sha Tin","Gress","Joao Moreira","Australia","P F Yiu","Handicap",6,1000,2100000,14,57,4,55.97,0,1,140,0
"23134","08.02.2020","Sha Tin","Gress","C Schofield","Australia","P F Yiu","Handicap",9,1200,2100000,1,60,4,69.16,1,6,133,0
"23135","08.03.2020","Sha Tin","Gress","M Chadwick","Australia","P F Yiu","Handicap",4,1200,2800000,5,51,4,68.82,1,4,128,12
"23136","05.04.2020","Sha Tin","Gress","C Y Ho","Australia","P F Yiu","Non-handicap",7,1200,4250000,3,56,4,69.48,0,1,138,24
"23137","26.04.2020","Sha Tin","Gress","C Y Ho","Australia","P F Yiu","Non-handicap",5,1200,18000000,10,57,4,68.77,1,7,134,10
"23138","24.03.2019","Sha Tin","Gress","K C Leung","New Zealand","KL Man","Handicap",2,1000,920000,7,57,3,58.53,0,9,94,129
"23139","28.04.2019","Sha Tin","Gress","M L Yeung","New Zealand","KL Man","Handicap",3,1200,920000,2,56,3,71.46,0,14,86,236
"23140","26.05.2019","Sha Tin","Gress","M F Poon","New Zealand","KL Man","Handicap",2,1200,920000,11,57,3,71.83,3,12,100,245
"23141","23.06.2019","Sha Tin","Gress","M L Yeung","New Zealand","KL Man","Handicap",5,1200,920000,2,54,3,70.1,0,7,98,208
"23142","08.09.2019","Sha Tin","Gress","L Hewitson","New Zealand","KL Man","Handicap",6,1400,967000,10,54,3,84.31,4,13,85,248
"23143","06.10.2019","Sha Tin","Gress","H W Lai","New Zealand","KL Man","Handicap",5,1400,967000,10,52,3,87.42,3,13,58,322
"23144","21.12.2019","Sha Tin","Gress","H W Lai","New Zealand","KL Man","Handicap",1,1600,725000,10,60,3,98.27,4,8,100,94
"23145","19.02.2020","Sha Tin","Dirt","Blake Shinn","New Zealand","KL Man","Handicap",2,1650,725000,5,58,4,101.27,0,10,94,83
"23146","19.04.2020","Sha Tin","Gress","M L Yeung","New Zealand","KL Man","Handicap",1,1400,725000,4,56,4,83.51,0,13,92,133
"23147","31.05.2020","Sha Tin","Gress","M Chadwick","New Zealand","KL Man","Handicap",1,1400,725000,10,54,4,83.08,1,5,100,89
"23148","24.03.2019","Sha Tin","Dirt","K Teetan","Australia","F C Lor","Handicap",4,1200,920000,12,57,3,71,1,10,91,0
"23149","03.04.2019","Sha Tin","Dirt","K Teetan","Australia","F C Lor","Handicap",6,1200,920000,2,57,3,69.4,0,1,120,0
"23150","22.04.2019","Sha Tin","Dirt","K Teetan","Australia","F C Lor","Handicap",4,1200,920000,11,59,3,70.03,3,10,115,0
"23151","29.05.2019","Happy Valley","Gress","K Teetan","Australia","F C Lor","Handicap",1,1200,920000,9,60,3,70.32,2,6,117,0
"23152","12.06.2019","Sha Tin","Dirt","K H Chan","Australia","F C Lor","Handicap",5,1200,920000,3,56,3,69.37,0,1,119,3
"23153","03.07.2019","Happy Valley","Gress","K H Chan","Australia","F C Lor","Handicap",7,1200,1380000,1,50,3,71.23,0,10,91,10
"23154","21.09.2019","Sha Tin","Gress","K H Chan","Australia","F C Lor","Handicap",6,1000,1450000,7,51,3,56.74,0,3,117,37
"23155","12.10.2019","Sha Tin","Dirt","K H Chan","Australia","F C Lor","Handicap",3,1200,1450000,5,49,3,69.47,2,8,103,0
"23156","23.11.2019","Sha Tin","Dirt","C Schofield","Australia","F C Lor","Handicap",5,1200,1450000,3,55,3,70.43,0,11,92,0
"23157","21.12.2019","Sha Tin","Gress","K H Chan","Australia","F C Lor","Handicap",8,1000,1450000,1,49,3,56.96,0,6,111,39
"23158","27.01.2020","Sha Tin","Gress","H N Wong","Australia","F C Lor","Handicap",11,1200,1450000,1,51,4,69.45,0,3,116,61
"23159","23.02.2020","Sha Tin","Gress","H N Wong","Australia","F C Lor","Handicap",5,1200,1450000,12,53,4,69.79,3,2,118,10
"23160","05.04.2020","Sha Tin","Gress","K Teetan","Australia","F C Lor","Handicap",9,1200,1450000,11,54,4,70.63,3,3,118,0
"23161","19.04.2020","Sha Tin","Dirt","K Teetan","Australia","F C Lor","Handicap",8,1200,1450000,12,53,4,69.56,2,6,106,0
"23162","13.05.2020","Happy Valley","Gress","K H Chan","Australia","F C Lor","Handicap",6,1200,1450000,1,49,4,70.33,0,7,104,5
"23163","14.06.2020","Sha Tin","Dirt","K H Chan","Australia","F C Lor","Handicap",6,1200,967000,11,58,4,69.77,2,6,110,12
"23164","24.03.2019","Sha Tin","Gress","U Rispoli","Australia","K H Ting","Handicap",5,1400,920000,13,57,3,87.26,2,14,68,73
"23165","24.03.2019","Sha Tin","Gress","U Rispoli","Great Britain","K H Ting","Handicap",6,1000,1380000,5,56,4,57.25,0,6,115,79
"23166","22.04.2019","Sha Tin","Gress","U Rispoli","Great Britain","K H Ting","Handicap",5,1000,1380000,12,56,4,56.03,0,8,116,77
"23167","11.05.2019","Sha Tin","Gress","U Rispoli","Great Britain","K H Ting","Handicap",8,1200,1380000,1,57,4,70.43,0,8,106,104
"23168","15.01.2020","Happy Valley","Gress","M L Yeung","Great Britain","K H Ting","Handicap",8,1000,1450000,3,54,5,58.27,1,10,94,95
"23169","05.02.2020","Happy Valley","Gress","K C Leung","Great Britain","K H Ting","Handicap",8,1200,1450000,5,53,5,70.9,0,12,103,202
"23170","23.02.2020","Sha Tin","Gress","K C Leung","Great Britain","P F Yiu","Handicap",5,1200,1450000,6,54,5,69.93,0,4,112,164
"23171","14.03.2020","Sha Tin","Gress","K C Leung","Great Britain","P F Yiu","Handicap",9,1200,1450000,2,52,5,69.07,2,4,122,14
"23172","05.04.2020","Sha Tin","Gress","K Teetan","Great Britain","P F Yiu","Handicap",2,1200,1450000,2,52,5,70.16,0,7,111,0
"23173","31.05.2020","Sha Tin","Gress","Joao Moreira","Great Britain","P F Yiu","Handicap",4,1200,1450000,4,52,5,69.15,2,2,119,0
"23174","14.06.2020","Sha Tin","Gress","Joao Moreira","Great Britain","P F Yiu","Handicap",11,1200,1450000,2,55,5,69.62,0,3,114,0
"23175","24.03.2019","Sha Tin","Gress","R Bayliss","Irland","J Moore","Handicap",8,1200,1380000,1,58,4,70.95,0,9,108,21
"23176","07.04.2019","Sha Tin","Gress","N Callan","Irland","J Moore","Handicap",4,1200,1380000,5,58,4,70.54,3,10,107,70
"23177","28.04.2019","Sha Tin","Gress","U Rispoli","Irland","J Moore","Handicap",2,1200,1380000,11,58,4,69.53,0,5,116,257
"23178","18.05.2019","Sha Tin","Gress","U Rispoli","Irland","J Moore","Handicap",4,1200,1380000,8,55,4,69.52,2,8,116,13
"23179","16.06.2019","Sha Tin","Gress","C Schofield","Irland","J Moore","Handicap",6,1400,1380000,7,55,4,81.75,2,7,122,24
"23180","26.06.2019","Happy Valley","Gress","Z Purton","Irland","J Moore","Handicap",8,1650,1380000,12,54,4,99.16,3,5,125,18
"23181","25.09.2019","Happy Valley","Gress","C Schofield","Irland","D Whyte","Handicap",9,1200,1450000,5,54,4,71.2,2,12,108,0
"23182","20.10.2019","Sha Tin","Gress","C Schofield","Irland","D Whyte","Handicap",10,1400,1450000,11,53,4,81.65,1,8,117,46
"23183","06.11.2019","Happy Valley","Gress","L Hewitson","Irland","D Whyte","Handicap",9,1200,1450000,9,53,4,70.52,2,10,112,58
"23184","23.11.2019","Sha Tin","Dirt","L Hewitson","Irland","D Whyte","Handicap",5,1200,1450000,7,53,4,69.01,2,3,114,41
"23185","04.12.2019","Happy Valley","Gress","L Hewitson","Irland","D Whyte","Handicap",6,1650,967000,11,60,4,100.3,1,5,119,23
"23186","18.12.2019","Happy Valley","Gress","L Hewitson","Irland","D Whyte","Handicap",3,1650,967000,12,60,4,99.86,1,5,113,0
"23187","29.12.2019","Sha Tin","Dirt","A Badel","Irland","D Whyte","Handicap",4,1650,967000,7,59,4,99.45,3,2,122,0
"23188","11.01.2020","Sha Tin","Dirt","K Teetan","Irland","D Whyte","Handicap",4,1650,967000,4,60,5,100,5,7,120,0
"23189","19.02.2020","Sha Tin","Dirt","A Badel","Irland","D Whyte","Handicap",5,1650,967000,13,60,5,99.88,2,6,114,0
"23190","11.03.2020","Happy Valley","Gress","G van Niekerk","Irland","D Whyte","Handicap",6,1650,967000,8,59,5,100.01,3,3,124,0
"23191","25.03.2020","Happy Valley","Gress","G van Niekerk","Irland","D Whyte","Handicap",2,1650,967000,6,60,5,100.36,3,1,122,0
"23192","15.04.2020","Happy Valley","Gress","M Chadwick","Irland","D Whyte","Handicap",7,1650,1450000,4,53,5,100.2,1,4,113,0
"23193","06.05.2020","Happy Valley","Gress","Joao Moreira","Irland","D Whyte","Handicap",7,1650,1450000,8,53,5,99.91,1,4,117,0
"23194","13.05.2020","Happy Valley","Gress","K H Chan","Irland","D Whyte","Handicap",9,1650,1450000,12,51,5,100.09,6,2,122,0
"23195","03.06.2020","Happy Valley","Gress","A Hamelin","Irland","D Whyte","Handicap",8,1650,1450000,2,54,5,99.99,3,5,121,0
"23196","20.03.2019","Happy Valley","Gress","C Y Ho","Australia","YS Tsui","Handicap",2,1200,920000,11,56,3,71.84,5,12,94,113
"23197","11.05.2019","Sha Tin","Gress","K C Ng","Australia","YS Tsui","Handicap",3,1400,920000,12,55,3,84.16,0,13,89,414
"23198","02.06.2019","Sha Tin","Gress","M F Poon","Australia","YS Tsui","Handicap",3,1400,920000,2,54,3,83.65,0,12,90,153
"23199","01.07.2019","Sha Tin","Gress","V Borges","Australia","YS Tsui","Handicap",3,1000,920000,5,54,3,58.62,0,12,81,233
"23200","14.07.2019","Sha Tin","Gress","T H So","Australia","YS Tsui","Handicap",5,1400,920000,8,52,3,86.33,0,14,62,401
"23201","20.03.2019","Happy Valley","Gress","R Bayliss","Australia","KL Man","Handicap",2,1200,920000,8,57,3,70.6,1,9,103,16
"23202","14.04.2019","Sha Tin","Gress","C Y Ho","Australia","KL Man","Handicap",3,1000,920000,12,57,3,57.2,0,8,102,25
"23203","11.05.2019","Sha Tin","Gress","K H Chan","Australia","KL Man","Handicap",4,1200,920000,5,53,3,70.39,2,7,104,28
"23204","08.06.2019","Sha Tin","Gress","M F Poon","Australia","KL Man","Handicap",5,1200,920000,1,54,3,70.3,0,6,97,15
"23205","01.07.2019","Sha Tin","Gress","K C Leung","Australia","KL Man","Handicap",1,1200,920000,11,54,3,69.92,3,8,108,24
"23206","08.09.2019","Sha Tin","Gress","K C Leung","Australia","KL Man","Handicap",4,1200,967000,5,54,3,69.74,1,5,104,45
"23207","06.10.2019","Sha Tin","Gress","K C Leung","Australia","KL Man","Handicap",4,1200,967000,9,53,3,70.8,1,6,106,29
"23208","03.11.2019","Sha Tin","Gress","K C Leung","Australia","KL Man","Handicap",1,1200,725000,6,60,3,70.2,1,6,110,13
"23209","04.12.2019","Happy Valley","Gress","K C Leung","Australia","KL Man","Handicap",1,1200,725000,3,59,3,70.78,2,8,102,0
"23210","27.01.2020","Sha Tin","Gress","K C Leung","Australia","KL Man","Handicap",1,1200,725000,11,59,4,70.68,2,11,102,20
"23211","04.03.2020","Happy Valley","Gress","C Schofield","Australia","KL Man","Handicap",1,1000,725000,10,57,4,57.96,3,1,112,12
"23212","25.03.2020","Happy Valley","Gress","C Schofield","Australia","KL Man","Handicap",3,1000,967000,3,52,4,57.7,2,2,108,0
"23213","22.04.2020","Happy Valley","Gress","C Schofield","Australia","KL Man","Handicap",5,1000,967000,2,53,4,57.71,0,2,112,4
"23214","20.05.2020","Happy Valley","Gress","C Schofield","Australia","KL Man","Handicap",1,1200,967000,7,55,4,70.26,3,4,113,0
"23215","07.06.2020","Sha Tin","Gress","A Hamelin","Australia","KL Man","Handicap",2,1200,967000,4,54,4,70.55,1,4,108,0
"23216","20.03.2019","Happy Valley","Gress","K Teetan","Australia","CS Shum","Handicap",5,1200,920000,9,57,3,70.4,1,3,110,47
"23217","09.10.2019","Happy Valley","Gress","Blake Shinn","Australia","CS Shum","Handicap",6,1200,967000,11,57,3,70.81,2,1,116,11
"23218","23.10.2019","Happy Valley","Gress","Blake Shinn","Australia","CS Shum","Handicap",5,1200,967000,3,59,3,70.27,2,4,119,0
"23219","08.12.2019","Sha Tin","Gress","Z Purton","Australia","CS Shum","Handicap",1,1400,967000,12,60,3,82.92,1,11,110,0
"23220","26.02.2020","Happy Valley","Gress","Blake Shinn","Australia","CS Shum","Handicap",2,1200,967000,6,59,4,70.03,2,6,118,11
"23221","25.03.2020","Happy Valley","Gress","Blake Shinn","Australia","CS Shum","Handicap",5,1200,967000,12,59,4,70.75,3,8,116,28
"23222","15.04.2020","Happy Valley","Gress","A Hamelin","Australia","CS Shum","Handicap",2,1200,967000,5,58,4,70.82,3,8,109,14
"23223","17.05.2020","Sha Tin","Gress","K H Chan","Australia","CS Shum","Handicap",4,1400,967000,3,54,4,84.09,0,13,83,80
"23224","20.03.2019","Happy Valley","Gress","Z Purton","Australia","C Fownes","Handicap",5,1200,920000,4,57,3,70.52,2,7,113,0
"23225","24.04.2019","Happy Valley","Gress","C Y Ho","Australia","C Fownes","Handicap",4,1200,920000,3,57,3,69.95,0,2,114,0
"23226","22.05.2019","Happy Valley","Gress","C Y Ho","Australia","C Fownes","Handicap",4,1200,920000,4,58,3,69.91,2,1,122,0
"23227","05.06.2019","Happy Valley","Gress","U Rispoli","Australia","C Fownes","Handicap",7,1200,1380000,8,53,3,69.89,0,2,118,0
"23228","03.07.2019","Happy Valley","Gress","U Rispoli","Australia","C Fownes","Handicap",7,1200,1380000,7,53,3,70.36,2,8,111,0
"23229","01.10.2019","Sha Tin","Gress","H T Mo","Australia","C Fownes","Handicap",8,1200,1450000,2,51,3,68.4,0,2,121,0
"23230","20.10.2019","Sha Tin","Gress","R Bayliss","Australia","C Fownes","Handicap",7,1200,1450000,6,54,3,69.07,1,5,122,8
"23231","09.11.2019","Sha Tin","Gress","R Bayliss","Australia","C Fownes","Handicap",5,1000,1450000,2,54,3,56.75,0,4,120,14
"23232","27.11.2019","Happy Valley","Gress","R Bayliss","Australia","C Fownes","Handicap",6,1000,1450000,2,54,3,57.09,0,2,122,0
"23233","20.03.2019","Happy Valley","Gress","N Callan","S?r-Afrika","DE Ferraris","Handicap",6,1000,1380000,11,56,3,58.2,0,11,98,38
"23234","07.04.2019","Sha Tin","Gress","Martin Harley","S?r-Afrika","DE Ferraris","Handicap",1,1000,1380000,2,57,3,56.92,0,10,107,133
"23235","24.04.2019","Happy Valley","Gress","N Callan","S?r-Afrika","DE Ferraris","Handicap",6,1200,1380000,12,55,3,70.94,3,11,104,268
"23236","26.05.2019","Sha Tin","Gress","G van Niekerk","S?r-Afrika","DE Ferraris","Handicap",4,1000,1380000,11,55,3,58.28,0,10,94,172
"23237","10.07.2019","Happy Valley","Gress","M L Yeung","S?r-Afrika","DE Ferraris","Handicap",6,1000,1380000,3,52,3,58.29,0,9,104,151
"23238","01.09.2019","Sha Tin","Gress","N Callan","S?r-Afrika","DE Ferraris","Handicap",6,1000,967000,1,59,3,58.65,0,12,105,270
"23239","25.09.2019","Happy Valley","Gress","L Hewitson","S?r-Afrika","DE Ferraris","Handicap",3,1200,967000,10,59,3,72.02,3,11,95,150
"23240","15.12.2019","Sha Tin","Gress","K C Leung","S?r-Afrika","WY So","Handicap",1,1000,967000,5,58,3,58.14,0,10,91,88
"23241","08.01.2020","Happy Valley","Gress","K C Leung","S?r-Afrika","WY So","Handicap",1,1200,967000,9,55,4,71.04,2,9,103,152
"23242","02.02.2020","Sha Tin","Gress","M F Poon","S?r-Afrika","WY So","Handicap",1,1200,967000,5,54,4,71.21,3,12,103,167
"23243","14.03.2020","Sha Tin","Gress","H W Lai","S?r-Afrika","WY So","Handicap",3,1000,967000,7,52,4,58.09,0,12,92,317
"23244","14.06.2020","Sha Tin","Gress","M L Yeung","S?r-Afrika","WY So","Handicap",2,1400,725000,14,59,4,83.13,0,7,97,96
"23245","27.03.2019","Happy Valley","Gress","R Bayliss","Australia","AS Cruz","Handicap",4,1000,920000,7,57,3,58.27,0,10,102,71
"23246","24.04.2019","Happy Valley","Gress","K Teetan","Australia","AS Cruz","Handicap",4,1200,920000,1,57,3,70.58,3,6,111,19
"23247","22.05.2019","Happy Valley","Gress","U Rispoli","Australia","AS Cruz","Handicap",5,1650,920000,4,56,3,100.65,1,8,111,31
"23248","05.06.2019","Happy Valley","Gress","C Y Ho","Australia","AS Cruz","Handicap",5,1650,920000,2,55,3,101.19,5,5,116,11
"23249","26.06.2019","Happy Valley","Gress","C Schofield","Australia","AS Cruz","Handicap",3,1650,920000,7,54,3,100.18,5,3,117,15
"23250","10.07.2019","Happy Valley","Gress","K Teetan","Australia","AS Cruz","Handicap",4,1650,920000,3,55,3,101.42,3,6,109,0
"23251","11.09.2019","Happy Valley","Gress","K Teetan","Australia","AS Cruz","Handicap",1,1650,967000,1,55,3,100.31,1,4,115,4
"23252","25.09.2019","Happy Valley","Gress","K Teetan","Australia","AS Cruz","Handicap",4,1800,967000,4,56,3,109.89,1,1,119,0
"23253","16.10.2019","Happy Valley","Gress","K Teetan","Australia","AS Cruz","Handicap",4,1800,967000,7,59,3,110.24,1,9,112,0
"23254","20.11.2019","Happy Valley","Gress","Silvestre De Sousa","Australia","AS Cruz","Handicap",4,1650,967000,3,58,3,99.85,3,4,120,0
"23255","04.12.2019","Happy Valley","Gress","K Teetan","Australia","AS Cruz","Handicap",5,1650,1160400,1,59,3,100.59,0,1,114,4
"23256","18.12.2019","Happy Valley","Gress","K Teetan","Australia","AS Cruz","Handicap",3,1650,967000,11,60,3,100.24,3,9,113,16
"23257","11.01.2020","Sha Tin","Dirt","H T Mo","Australia","AS Cruz","Handicap",4,1650,967000,14,59,4,99.87,4,5,117,57
"23258","02.02.2020","Sha Tin","Dirt","K Teetan","Australia","AS Cruz","Handicap",6,1650,967000,8,60,4,100.22,0,7,112,12
"23259","19.02.2020","Sha Tin","Dirt","C Y Ho","Australia","AS Cruz","Handicap",4,1200,967000,9,60,4,69.51,2,3,119,30
"23260","29.03.2020","Sha Tin","Gress","C Y Ho","Australia","AS Cruz","Handicap",4,1400,967000,13,60,4,83.13,1,3,118,12
"23261","12.04.2020","Sha Tin","Gress","C Y Ho","Australia","AS Cruz","Handicap",7,1400,967000,13,59,4,82.62,4,8,120,0
"23262","17.05.2020","Sha Tin","Gress","Z Purton","Australia","AS Cruz","Handicap",3,1200,967000,5,59,4,70.03,0,5,113,5
"23263","27.03.2019","Happy Valley","Gress","R Bayliss","Frankrike","AS Cruz","Handicap",8,1650,1380000,9,58,4,100.93,3,12,112,77
"23264","10.04.2019","Happy Valley","Gress","K Teetan","Frankrike","AS Cruz","Handicap",7,1200,1380000,7,54,4,70.29,2,6,120,78
"23265","24.04.2019","Happy Valley","Gress","K Teetan","Frankrike","AS Cruz","Handicap",6,1200,1380000,7,55,4,70.11,3,5,116,30
"23266","08.05.2019","Sha Tin","Dirt","M Chadwick","Frankrike","AS Cruz","Handicap",7,1200,1380000,12,54,4,70.3,3,4,113,39
"23267","02.06.2019","Sha Tin","Gress","M Chadwick","Frankrike","AS Cruz","Handicap",10,1400,1380000,1,54,4,82.32,0,4,114,14
"23268","08.09.2019","Sha Tin","Dirt","G van Niekerk","Frankrike","AS Cruz","Handicap",9,1200,1450000,11,52,4,68.93,1,5,115,18
"23269","21.09.2019","Sha Tin","Dirt","C Y Ho","Frankrike","AS Cruz","Handicap",4,1200,967000,2,60,4,69.81,0,5,114,5
"23270","12.10.2019","Sha Tin","Dirt","A Domeyer","Frankrike","AS Cruz","Handicap",6,1200,967000,2,60,4,69.67,2,6,115,0
"23271","30.10.2019","Happy Valley","Gress","K H Chan","Frankrike","AS Cruz","Handicap",3,1650,967000,3,54,4,101.51,0,2,111,0
"23272","20.11.2019","Happy Valley","Gress","K H Chan","Frankrike","AS Cruz","Handicap",5,1650,967000,2,56,4,100.87,0,5,107,0
"23273","11.12.2019","Happy Valley","Gress","M Chadwick","Frankrike","AS Cruz","Handicap",7,1650,967000,7,60,4,100.85,1,7,114,13
"23274","08.01.2020","Happy Valley","Gress","M Chadwick","Frankrike","AS Cruz","Handicap",4,1200,967000,10,59,5,70.5,3,3,120,17
"23275","15.01.2020","Happy Valley","Gress","Tony Piccone","Frankrike","AS Cruz","Handicap",6,1200,967000,10,59,5,69.93,2,5,120,0
"23276","05.02.2020","Happy Valley","Gress","Joao Moreira","Frankrike","AS Cruz","Handicap",5,1650,967000,4,59,5,101.06,3,3,115,0
"23277","04.03.2020","Happy Valley","Gress","Joao Moreira","Frankrike","AS Cruz","Handicap",4,1650,967000,7,59,5,100.86,3,4,116,0
"23278","25.03.2020","Happy Valley","Gress","Joao Moreira","Frankrike","AS Cruz","Handicap",2,1650,967000,5,59,5,100.72,1,5,114,0
"23279","12.04.2020","Sha Tin","Gress","K Teetan","Frankrike","AS Cruz","Handicap",4,1200,967000,9,58,5,69.6,3,2,120,0
"23280","26.04.2020","Sha Tin","Gress","C Schofield","Frankrike","AS Cruz","Handicap",3,1200,967000,2,58,5,69.58,0,4,118,8
"23281","17.05.2020","Sha Tin","Gress","K Teetan","Frankrike","AS Cruz","Handicap",5,1400,967000,12,59,5,81.54,0,1,120,0
"23282","28.04.2019","Sha Tin","Gress","Joe Bowditch","Australia","L Kennewell","Non-handicap",6,1200,16000000,7,55,6,69.33,3,8,133,67
"23283","08.12.2019","Sha Tin","Gress","Ryan Moore","Irland","A O'Brien","Non-handicap",8,2000,28000000,2,55,4,120.54,0,2,139,0
"23284","27.03.2019","Happy Valley","Gress","Z Purton","Irland","C Fownes","Handicap",3,1200,920000,3,59,4,70.9,2,12,110,14
"23285","14.04.2019","Sha Tin","Gress","C Schofield","Irland","C Fownes","Handicap",3,1000,920000,5,60,4,58.66,0,13,80,153
"23286","07.07.2019","Sha Tin","Gress","C Y Ho","Irland","C Fownes","Handicap",7,1400,920000,13,58,4,83.88,3,10,99,113
"23287","01.10.2019","Sha Tin","Gress","R Bayliss","Irland","C Fownes","Handicap",5,1400,967000,10,56,4,82.37,0,8,108,359
"23288","09.11.2019","Sha Tin","Gress","H N Wong","Irland","C Fownes","Handicap",3,1400,967000,6,54,4,82.44,1,9,105,80
"23289","15.12.2019","Sha Tin","Gress","H N Wong","Irland","C Fownes","Handicap",5,1400,967000,7,53,4,82.48,0,10,102,319
"23290","02.02.2020","Sha Tin","Gress","K C Leung","Irland","DE Ferraris","Handicap",1,1200,967000,3,54,5,70.99,1,8,104,56
"23291","23.02.2020","Sha Tin","Gress","H N Wong","Irland","DE Ferraris","Handicap",2,1400,967000,9,52,5,83.28,0,11,98,214
"23292","08.03.2020","Sha Tin","Gress","H N Wong","Irland","DE Ferraris","Handicap",3,1400,967000,11,51,5,83.19,1,10,102,272
"23293","19.04.2020","Sha Tin","Gress","Blake Shinn","Irland","DE Ferraris","Handicap",1,1400,725000,9,59,5,82.77,1,8,107,64
"23294","31.03.2019","Sha Tin","Gress","K C Leung","New Zealand","K H Ting","Handicap",1,1200,920000,9,58,3,71.74,2,10,99,28
"23295","11.05.2019","Sha Tin","Gress","K Teetan","New Zealand","K H Ting","Handicap",3,1400,920000,11,57,3,83.04,2,12,108,208
"23296","02.06.2019","Sha Tin","Gress","Martin Harley","New Zealand","K H Ting","Handicap",7,1400,920000,6,56,3,83.76,4,10,103,404
"23297","12.10.2019","Sha Tin","Gress","M F Poon","New Zealand","K H Ting","Handicap",5,1400,967000,1,52,3,81.76,2,8,108,71
"23298","08.12.2019","Sha Tin","Gress","M F Poon","New Zealand","K H Ting","Handicap",1,1400,967000,2,52,3,83.3,0,13,92,69
"23299","21.12.2019","Sha Tin","Gress","M F Poon","New Zealand","K H Ting","Handicap",3,1200,725000,13,59,3,71.44,3,9,106,36
"23300","05.01.2020","Sha Tin","Gress","C Schofield","New Zealand","K H Ting","Handicap",4,1400,725000,6,59,4,84.09,3,12,103,31
"23301","27.01.2020","Sha Tin","Gress","L Hewitson","New Zealand","K H Ting","Handicap",1,1200,725000,2,58,4,70.59,2,9,102,34
